FID,OBJECTID,SHAPE,KRANKENHAUS_BEZEICHNUNG,ABTEILUNG,BEZEICHNUNG,WEBLINK1,ADRESSE,BEZIRK,TELEFON,SE_ANNO_CAD_DATA
AMBULANZOGD.747,747,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Innere Medizin II,Ambulanz für Berufskrankheiten,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=2521,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-47290,
AMBULANZOGD.748,748,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Innere Medizin II,Funktionsdiagnostik,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=2522,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-47290,
AMBULANZOGD.749,749,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Innere Medizin II,Spezialambulanz für berufsbedingte Atemwegserkrankungen,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=2523,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-47290,
AMBULANZOGD.750,750,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Kinder- und Jugendpsychiatrie,Allgemeine Ambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1989,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-30150,
AMBULANZOGD.751,751,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Kinder- und Jugendpsychiatrie,Ambulanz für Essstörungen im Kindes- und Jugendalter,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1990,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-30150,
AMBULANZOGD.752,752,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Kinder- und Jugendpsychiatrie,Ambulanz für Transkulturelle Psychiatrie,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=3239,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-30180,
AMBULANZOGD.753,753,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Kinder- und Jugendpsychiatrie,Ambulanz für Zwangsstörungen im Kindes- und Jugendalter,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1991,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-30150,
AMBULANZOGD.754,754,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Kinder- und Jugendpsychiatrie,Forensische Ambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1994,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-30140,
AMBULANZOGD.755,755,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Kinder- und Jugendpsychiatrie,Klinisch-Psychologische Ambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1995,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-30140,
AMBULANZOGD.756,756,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Kinder- und Jugendpsychiatrie,Psychotherapeutische Ambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1999,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-30150,
AMBULANZOGD.757,757,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Kinder- und Jugendpsychiatrie,Sozialpsychiatrische Ambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=2000,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-30220,
AMBULANZOGD.758,758,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Kinder- und Jugendpsychiatrie,Spezialambulanz für Vorschulkinder,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=3240,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-30140,
AMBULANZOGD.759,759,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Klinische Pharmakologie,Ambulanz für Klinische Studien,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1949,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-29970,
AMBULANZOGD.760,760,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,Univ. Klinik für Klinische Pharmakologie,Klinisch-pharmakologische Ambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1948,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-29970,
AMBULANZOGD.761,761,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,"Univ. Klinik für Mund-, Kiefer- und Gesichtschirurgie",Allgemeine Ambulanz,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1950,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-42690,
AMBULANZOGD.762,762,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,"Univ. Klinik für Mund-, Kiefer- und Gesichtschirurgie",Ästhetische Gesichtschirurgie,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1952,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-74510,
AMBULANZOGD.763,763,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,"Univ. Klinik für Mund-, Kiefer- und Gesichtschirurgie",Chirurgische Kieferorthopädie,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=1951,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-42620,
AMBULANZOGD.764,764,POINT (16.344330780505615 48.220184438513456),Allgemeines Krankenhaus der Stadt Wien - Medizinischer Universitätscampus,"Univ. Klinik für Mund-, Kiefer- und Gesichtschirurgie",Interdisziplinäre Orbitachirurgie,http://www.wienkav.at/kav/akh/Medstellen_Anzeigen.asp?id=3214,"9., Währinger Gürtel 18-20",9,(+43 1) 40400-42690,
AMBULANZOGD.1203,1203,POINT (16.30417940882522 48.210773467645055),Wilhelminenspital,"Institut für Physikalische Medizin mit Ambulanz, Pavillon 26",Geburtsvorbereitung und Schwangerengymnastik,http://www.wienkav.at/kav/wil/Medstellen_Anzeigen.asp?id=1388,"16., Montleartstraße 37",16,(+43 1) 491 50-3408,
AMBULANZOGD.1204,1204,POINT (16.30417940882522 48.210773467645055),Wilhelminenspital,"Institut für Physikalische Medizin mit Ambulanz, Pavillon 26",Osteoporoseambulanz,http://www.wienkav.at/kav/wil/Medstellen_Anzeigen.asp?id=1394,"16., Montleartstraße 37",16,(+43 1) 491 50-3408,
AMBULANZOGD.1210,1210,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Ambulanz für Rheumatologie,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=3249,"7., Apollogasse 19",7,(+43 1) 521 03-3912,
AMBULANZOGD.1211,1211,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Diabetes,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=921,"7., Apollogasse 19",7,(+43 1) 521 03-3912,
AMBULANZOGD.1212,1212,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Endoskopie,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=922,"7., Apollogasse 19",7,(+43 1) 521 03-3912,
AMBULANZOGD.1213,1213,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Gerinnungsambulanz,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=923,"7., Apollogasse 19",7,(+43 1) 521 03-3912,
AMBULANZOGD.1214,1214,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Herz/Kreislauf,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=924,"7., Apollogasse 19",7,(+43 1) 521 03-3916,
AMBULANZOGD.1215,1215,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Ambulanz für Osteologie,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=3248,"7., Apollogasse 19",7,(+43 1) 521 03-1422,
AMBULANZOGD.1216,1216,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Ambulanz für Rheumatologie,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=3247,"7., Apollogasse 19",7,(+43 1) 521 03-3912,
AMBULANZOGD.1217,1217,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Ambulanz für urologische Geriatrie und Langzeittherapie,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=927,"7., Apollogasse 19",7,(+43 1) 521 03-3914,
AMBULANZOGD.1218,1218,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,HNO-Ambulanz,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=926,"7., Apollogasse 19",7,(+43 1) 521 03-3911,
AMBULANZOGD.1219,1219,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Interne Ambulanz,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=920,"7., Apollogasse 19",7,(+43 1) 521 03-3912,
AMBULANZOGD.1220,1220,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Labor,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=930,"7., Apollogasse 19",7,(+43 1) 521 03-3301,
AMBULANZOGD.1221,1221,POINT (16.339941962724772 48.19815139075698),Sozialmedizinisches Zentrum Sophienspital,,Röntgen,http://www.wienkav.at/kav/ssk/Medstellen_Anzeigen.asp?id=929,"7., Apollogasse 19",7,(+43 1) 521 03-3100,
AMBULANZOGD.1222,1222,POINT (16.322298710584075 48.22811587432908),Orthopädisches Krankenhaus Gersthof,,Chefambulanz,http://www.wienkav.at/kav/ger/Medstellen_Anzeigen.asp?id=159,"18., Wielemansgasse 28",18,(+43 1) 476 11-3950,
AMBULANZOGD.1223,1223,POINT (16.322298710584075 48.22811587432908),Orthopädisches Krankenhaus Gersthof,,Allgemeinambulanz,http://www.wienkav.at/kav/ger/Medstellen_Anzeigen.asp?id=155,"18., Wielemansgasse 28",18,(+43 1) 476 11-3901,
AMBULANZOGD.1224,1224,POINT (16.322298710584075 48.22811587432908),Orthopädisches Krankenhaus Gersthof,,Anästhesieambulanzen,http://www.wienkav.at/kav/ger/Medstellen_Anzeigen.asp?id=2917,"18., Wielemansgasse 28",18,,
AMBULANZOGD.1225,1225,POINT (16.322298710584075 48.22811587432908),Orthopädisches Krankenhaus Gersthof,,Orthopädische Ambulanz,http://www.wienkav.at/kav/ger/Medstellen_Anzeigen.asp?id=3233,"18., Wielemansgasse 28",18,"(+43 1) 476 11-3903, 3900, 395",
AMBULANZOGD.1236,1236,POINT (16.464207358277807 48.21900715284194),Sozialmedizinisches Zentrum Ost - Donauspital,2. Medizinische Abteilung,Notfallambulanz Aufnahmestation,http://www.wienkav.at/kav/dsp/Medstellen_Anzeigen.asp?id=204,"22., Langobardenstraße 122",22,(+43 1) 288 02-2135,
AMBULANZOGD.1282,1282,POINT (16.278564757374582 48.20741805176079),Sozialmedizinisches Zentrum Baumgartner Höhe Otto-Wagner-Spital und Pflegezentrum,,Ambulanz des Zentrums für Suchtkranke,http://www.wienkav.at/kav/ows/Medstellen_Anzeigen.asp?id=942,"14., Baumgartner Höhe 1",14,(+43 1) 910 60-24830,
AMBULANZOGD.1283,1283,POINT (16.278564757374582 48.20741805176079),Sozialmedizinisches Zentrum Baumgartner Höhe Otto-Wagner-Spital und Pflegezentrum,,Allgemeine Ambulanz und Spezialambulanzen,http://www.wienkav.at/kav/ows/Medstellen_Anzeigen.asp?id=1361,"14., Baumgartner Höhe 1",14,(+43 1) 910 60-368 34 55 -226,
AMBULANZOGD.1309,1309,POINT (16.278564757374582 48.20741805176079),Sozialmedizinisches Zentrum Baumgartner Höhe Otto-Wagner-Spital und Pflegezentrum,Internistisches Zentrum,Ambulanz des internistischen Zentrums - Pavillon 13/3 - Erdgeschoß,http://www.wienkav.at/kav/ows/Medstellen_Anzeigen.asp?id=1358,"14., Baumgartner Höhe 1",14,(+43 1) 910 60-21320,
AMBULANZOGD.1328,1328,POINT (16.278564757374582 48.20741805176079),Sozialmedizinisches Zentrum Baumgartner Höhe Otto-Wagner-Spital und Pflegezentrum,Thoraxchirurgie / Kompetenzzentrum für Laserchirurgie und Endoskopische Chirurgie im Thorax,Chirurgische Ambulanz,http://www.wienkav.at/kav/ows/Medstellen_Anzeigen.asp?id=1051,"14., Baumgartner Höhe 1",14,(+43 1) 910 60-44010 und 44011,
AMBULANZOGD.1030,1030,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Hals-, Nasen-, Ohren-Abteilung, mit Ambulanz",Schwindel-Ambulanz der HNO-Abteilung,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=436,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2338,
AMBULANZOGD.1031,1031,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Hals-, Nasen-, Ohren-Abteilung, mit Ambulanz",Spezialambulanz für Riech- und Schmeckstörungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1516,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2338,
AMBULANZOGD.1032,1032,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Hals-, Nasen-, Ohren-Abteilung, mit Ambulanz",Spezialambulanz für Schluckstörungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1515,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2338,
AMBULANZOGD.1033,1033,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Hals-, Nasen-, Ohren-Abteilung, mit Ambulanz",Spezialambulanz für Stimm- und Sprechstörungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=437,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2338,
AMBULANZOGD.1034,1034,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Labormedizin mit Serologie und Infektionsdiagnostik, mit Ambulanz",Thrombophilie Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=489,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2548,
AMBULANZOGD.1035,1035,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Labormedizin mit Serologie und Infektionsdiagnostik, mit Ambulanz",Thrombose- und Gerinnungsambulanz des Instituts für Institut für Labormedizin mit Serologie und Infektionsdiagnostik,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=490,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2548,
AMBULANZOGD.1036,1036,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Mund-, Kiefer-, Gesichtschirurgie und Zahnheilkunde, mit Ambulanz","Ambulanz für Mund-, Kiefer-, Gesichtschirurgie und Zahnheilkunde",http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=466,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3203 oder 3202 ,
AMBULANZOGD.1037,1037,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Mund-, Kiefer-, Gesichtschirurgie und Zahnheilkunde, mit Ambulanz",Behinderten Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=467,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3203 oder 3202 ,
AMBULANZOGD.1038,1038,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Mund-, Kiefer-, Gesichtschirurgie und Zahnheilkunde, mit Ambulanz",Dysgnathie Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=3292,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3203 oder 3202 ,
AMBULANZOGD.1039,1039,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Mund-, Kiefer-, Gesichtschirurgie und Zahnheilkunde, mit Ambulanz",Implantat Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=468,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3203 oder 3202 ,
AMBULANZOGD.1040,1040,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Mund-, Kiefer-, Gesichtschirurgie und Zahnheilkunde, mit Ambulanz",Kiefergelenksambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=469,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3203 oder 3202 ,
AMBULANZOGD.1041,1041,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Mund-, Kiefer-, Gesichtschirurgie und Zahnheilkunde, mit Ambulanz",Spaltambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=3293,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3203 oder 3202 ,
AMBULANZOGD.1042,1042,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Mund-, Kiefer-, Gesichtschirurgie und Zahnheilkunde, mit Ambulanz",Tumor Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=470,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-3203 oder 3202 ,
AMBULANZOGD.1043,1043,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Nuklearmedizin, mit Ambulanz",Allgemeine Schilddrüsenambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2771,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2552,
AMBULANZOGD.1044,1044,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Nuklearmedizin, mit Ambulanz",Gemeinsame Ambulanz mit der 2. Chirurgischen Abteilung,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=3000,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2552,
AMBULANZOGD.1045,1045,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Nuklearmedizin, mit Ambulanz",Schilddrüsenambulanz für Schwangere sowie bei Kinderwunsch,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2998,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2552,
AMBULANZOGD.1046,1046,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Nuklearmedizin, mit Ambulanz",Schilddrüsen-Karzinom-Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2999,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2552,
AMBULANZOGD.1047,1047,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Nuklearmedizin, mit Ambulanz",Szintigraphie-Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=465,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2553,
AMBULANZOGD.1048,1048,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Physikalische Medizin und Rehabilitation, mit Ambulanz",Ambulanz der Physikalischen Medizin und Rehabilitation,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=446,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2657,
AMBULANZOGD.1049,1049,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Radiologie, mit Ambulanz",Computertomographie,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=483,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2251,
AMBULANZOGD.1050,1050,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Institut für Radiologie, mit Ambulanz",Interventionelle Radiologie,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2889,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2250,
